Timestamp,Flight,Altitude_ft,Speed_kt,Latitude,Longitude
2026-04-09 09:26:25,CPA564,32425,494.1,23.2798,119.513872
2026-04-09 09:26:25,MDA332,8000,208.6,22.938615,119.994202
2026-04-09 09:26:27,CPA564,32425,494.1,23.2798,119.513872
2026-04-09 09:26:27,MDA332,8000,208.6,22.938615,119.994202
2026-04-09 09:26:29,CPA564,32425,494.1,23.2798,119.513872
2026-04-09 09:26:29,MDA332,8000,208.6,22.938615,119.994202
2026-04-09 09:26:31,CPA564,32425,494.1,23.2798,119.513872
2026-04-09 09:26:31,MDA332,8000,208.6,22.938615,119.994202
2026-04-09 09:26:33,CPA564,32425,494.1,23.2798,119.513872
2026-04-09 09:26:33,MDA332,8000,208.6,22.938615,119.994202
2026-04-09 09:26:35,CPA564,32425,494.1,23.2798,119.513872
2026-04-09 09:26:35,MDA332,8000,208.6,22.938615,119.994202
2026-04-09 09:26:37,CPA564,31925,494.1,23.2798,119.513872
2026-04-09 09:26:37,MDA332,8000,208.6,22.938615,119.994202
2026-04-09 09:26:39,CPA564,31925,494.1,23.2798,119.513872
2026-04-09 09:26:39,MDA332,8000,208.6,22.938615,119.994202
2026-04-09 09:26:39,HVN435,32000,439.7,23.006302,120.186361
2026-04-09 09:26:41,CPA564,31925,494.1,23.2798,119.513872
2026-04-09 09:26:41,MDA332,8000,208.6,22.938615,119.994202
2026-04-09 09:26:41,HVN435,32000,439.7,23.002258,120.185736
2026-04-09 09:26:43,CPA564,31925,494.1,23.2798,119.513872
2026-04-09 09:26:43,MDA332,8000,208.6,22.938615,119.994202
2026-04-09 09:26:43,HVN435,32000,438.7,22.998642,120.185136
2026-04-09 09:26:45,CPA564,31650,494.1,23.365997,119.629078
2026-04-09 09:26:45,MDA332,8000,208.6,22.938615,119.994202
2026-04-09 09:26:45,HVN435,32000,438.7,22.994431,120.184437
2026-04-09 09:26:47,CPA564,31650,485.7,23.365997,119.629078
2026-04-09 09:26:47,MDA332,8000,208.6,22.938615,119.994202
2026-04-09 09:26:47,HVN435,32000,438.7,22.990585,120.183838
2026-04-09 09:26:49,CPA564,31650,485.7,23.365997,119.629078
2026-04-09 09:26:49,MDA332,8000,208.6,22.938615,119.994202
2026-04-09 09:26:49,HVN435,32000,438.7,22.986557,120.183189
2026-04-09 09:26:51,CAL791,34000,448.1,23.402694,119.30486
2026-04-09 09:26:51,CPA564,31450,484.9,23.374623,119.640605
2026-04-09 09:26:51,MDA332,8000,208.6,22.938615,119.994202
2026-04-09 09:26:51,HVN435,32000,438.7,22.982142,120.182495
2026-04-09 09:26:53,CAL791,34000,448.1,23.40167,119.30308
2026-04-09 09:26:53,MDA302,14000,255.8,23.364801,119.558411
2026-04-09 09:26:53,CPA564,31450,484.3,23.374623,119.640605
2026-04-09 09:26:53,MDA332,8000,208.6,22.938615,119.994202
2026-04-09 09:26:53,HVN435,32000,438.7,22.978088,120.18184
2026-04-09 09:26:55,CAL791,34000,448.1,23.40167,119.30308
2026-04-09 09:26:55,MDA302,14000,255.8,23.364801,119.558411
2026-04-09 09:26:55,CPA564,31450,484.3,23.374623,119.640605
2026-04-09 09:26:55,MDA332,8000,208.6,22.938615,119.994202
2026-04-09 09:26:55,HVN435,32000,438.7,22.974274,120.181224
2026-04-09 09:26:57,CAL791,34000,448.1,23.396576,119.294295
2026-04-09 09:26:57,MDA302,14000,255.8,23.36261,119.559914
2026-04-09 09:26:57,CPA564,31250,484.3,23.38298,119.6518
2026-04-09 09:26:57,MDA332,8000,208.6,22.938615,119.994202
2026-04-09 09:26:57,HVN435,32000,438.7,22.970038,120.180562
2026-04-09 09:26:59,CAL791,34000,448.1,23.393326,119.288702
2026-04-09 09:26:59,MDA302,14000,255.8,23.36261,119.559914
2026-04-09 09:26:59,CPA564,31250,484.3,23.38298,119.6518
2026-04-09 09:26:59,MDA332,8000,208.6,22.938615,119.994202
2026-04-09 09:26:59,HVN435,32000,438.7,22.970038,120.180562
2026-04-09 09:27:01,CAL791,34000,448.1,23.393326,119.288702
2026-04-09 09:27:01,MDA302,14000,255.8,23.36261,119.559914
2026-04-09 09:27:01,CPA564,31250,484.3,23.38298,119.6518
2026-04-09 09:27:01,MDA332,8000,208.6,22.938615,119.994202
2026-04-09 09:27:01,HVN435,32000,438.7,22.970038,120.180562
2026-04-09 09:27:04,CAL791,34000,447.7,23.393326,119.288702
2026-04-09 09:27:04,MDA302,14000,255.8,23.36261,119.559914
2026-04-09 09:27:04,CPA564,31250,484.3,23.38298,119.6518
2026-04-09 09:27:04,MDA332,8000,208.6,22.938615,119.994202
2026-04-09 09:27:04,HVN435,32000,438.7,22.959961,120.178944
2026-04-09 09:27:06,CAL791,34000,447.7,23.38696,119.27831
2026-04-09 09:27:06,MDA302,14000,255.8,23.354599,119.565407
2026-04-09 09:27:06,CPA564,31250,482.9,23.38298,119.6518
2026-04-09 09:27:06,MDA332,8000,208.6,22.938615,119.994202
2026-04-09 09:27:06,HVN435,32000,438.7,22.959961,120.178944
2026-04-09 09:27:08,CAL791,34000,447.7,23.38696,119.27831
2026-04-09 09:27:08,MDA302,14000,255.8,23.350463,119.568278
2026-04-09 09:27:08,CPA564,31250,482.9,23.38298,119.6518
2026-04-09 09:27:08,MDA332,8000,208.6,22.938615,119.994202
2026-04-09 09:27:08,HVN435,32000,438.7,22.947464,120.176946
2026-04-09 09:27:10,CAL791,34000,447.7,23.38696,119.27831
2026-04-09 09:27:10,MDA302,14000,255.8,23.349532,119.568939
2026-04-09 09:27:10,CPA564,31250,482.9,23.38298,119.6518
2026-04-09 09:27:10,MDA332,8000,208.6,22.938615,119.994202
2026-04-09 09:27:10,HVN435,32000,438.7,22.943038,120.176239
2026-04-09 09:27:12,CAL791,34000,447.7,23.38696,119.27831
2026-04-09 09:27:12,MDA302,14000,255.8,23.349532,119.568939
2026-04-09 09:27:12,CPA564,31250,482.9,23.38298,119.6518
2026-04-09 09:27:12,MDA332,8000,208.6,22.938615,119.994202
2026-04-09 09:27:12,HVN435,32000,439.7,22.938801,120.175578
2026-04-09 09:27:14,CAL791,34000,447.7,23.38696,119.27831
2026-04-09 09:27:14,MDA302,14000,255.8,23.34549,119.5717
2026-04-09 09:27:14,CPA564,31250,482.9,23.38298,119.6518
2026-04-09 09:27:14,MDA332,8000,208.6,22.938615,119.994202
2026-04-09 09:27:14,HVN435,32000,439.7,22.938801,120.175578
2026-04-09 09:27:16,CAL791,34000,447.7,23.38696,119.27831
2026-04-09 09:27:16,MDA302,14000,255.8,23.34549,119.5717
2026-04-09 09:27:16,CPA564,31250,482.9,23.38298,119.6518
2026-04-09 09:27:16,MDA332,8000,208.6,22.938615,119.994202
2026-04-09 09:27:16,HVN435,32000,439.7,22.931353,120.174408
2026-04-09 09:27:18,CAL791,34000,447.7,23.38696,119.27831
2026-04-09 09:27:18,MDA302,14000,256.3,23.340591,119.575095
2026-04-09 09:27:18,CPA564,31250,482.9,23.38298,119.6518
2026-04-09 09:27:18,MDA332,8000,208.6,22.938615,119.994202
2026-04-09 09:27:18,HVN435,32000,439.7,22.927505,120.1738
2026-04-09 09:27:20,CAL791,34000,447.7,23.38696,119.27831
2026-04-09 09:27:20,MDA302,14000,255.8,23.338639,119.576467
2026-04-09 09:27:20,CPA564,31250,482.9,23.38298,119.6518
2026-04-09 09:27:20,HVN435,32000,439.7,22.923706,120.173201
2026-04-09 09:27:22,CAL791,34000,447.7,23.38696,119.27831
2026-04-09 09:27:22,MDA302,14000,255.8,23.336544,119.577891
2026-04-09 09:27:22,CPA564,31250,482.9,23.38298,119.6518
2026-04-09 09:27:22,MDA332,8000,220.0,22.877771,120.011139
2026-04-09 09:27:22,HVN435,32000,439.7,22.919449,120.172502
2026-04-09 09:27:24,CAL791,34000,447.7,23.38696,119.27831
2026-04-09 09:27:24,MDA302,14000,255.8,23.336544,119.577891
2026-04-09 09:27:24,CPA564,31250,482.9,23.38298,119.6518
2026-04-09 09:27:24,MDA332,8000,220.0,22.877771,120.011139
2026-04-09 09:27:24,HVN435,32000,439.7,22.915618,120.171916
2026-04-09 09:27:26,CAL791,34000,447.7,23.38696,119.27831
2026-04-09 09:27:26,MDA302,14000,255.8,23.336544,119.577891
2026-04-09 09:27:26,CPA564,31250,482.9,23.38298,119.6518
2026-04-09 09:27:26,MDA332,8000,220.0,22.877771,120.011139
2026-04-09 09:27:26,HVN435,32000,439.7,22.911621,120.171303
2026-04-09 09:27:28,CAL791,34000,447.7,23.354373,119.239299
2026-04-09 09:27:28,MDA302,14000,255.8,23.329697,119.582636
2026-04-09 09:27:28,CPA564,31250,482.9,23.38298,119.6518
2026-04-09 09:27:28,MDA332,8000,220.0,22.877771,120.011139
2026-04-09 09:27:28,HVN435,32000,439.7,22.907364,120.170604
2026-04-09 09:27:30,CAL791,34000,447.7,23.354373,119.239299
2026-04-09 09:27:30,MDA302,14000,255.8,23.32863,119.583333
2026-04-09 09:27:30,CPA564,31250,482.9,23.38298,119.6518
2026-04-09 09:27:30,MDA332,8000,220.0,22.877771,120.011139
2026-04-09 09:27:30,HVN435,32000,439.5,22.903748,120.170055
2026-04-09 09:27:32,CAL791,34000,447.7,23.354373,119.239299
2026-04-09 09:27:32,MDA302,14000,255.8,23.32863,119.583333
2026-04-09 09:27:32,CPA564,31250,482.9,23.38298,119.6518
2026-04-09 09:27:32,MDA332,8000,220.0,22.877771,120.011139
2026-04-09 09:27:32,HVN435,32000,439.5,22.89993,120.169423
2026-04-09 09:27:34,CAL791,34000,447.7,23.354373,119.239299
2026-04-09 09:27:34,MDA302,14000,255.8,23.32863,119.583333
2026-04-09 09:27:34,CPA564,31250,482.9,23.38298,119.6518
2026-04-09 09:27:34,MDA332,8000,220.0,22.877771,120.011139
2026-04-09 09:27:34,HVN435,32000,439.5,22.895874,120.168807
2026-04-09 09:27:36,CAL791,34000,447.7,23.354373,119.239299
2026-04-09 09:27:36,MDA302,14000,255.8,23.32863,119.583333
2026-04-09 09:27:36,CPA564,31250,482.9,23.38298,119.6518
2026-04-09 09:27:36,MDA332,8000,220.0,22.877771,120.011139
2026-04-09 09:27:36,HVN435,32000,439.5,22.890427,120.167958
2026-04-09 09:27:38,CAL791,34000,447.7,23.354373,119.239299
2026-04-09 09:27:38,MDA302,14000,254.9,23.32863,119.583333
2026-04-09 09:27:38,CPA564,31250,482.9,23.38298,119.6518
2026-04-09 09:27:38,MDA332,8000,220.0,22.877771,120.011139
2026-04-09 09:27:38,HVN435,32000,439.5,22.886197,120.167287
2026-04-09 09:27:40,CAL791,34000,447.7,23.354373,119.239299
2026-04-09 09:27:40,MDA302,14000,254.9,23.32863,119.583333
2026-04-09 09:27:40,CPA564,31250,482.9,23.38298,119.6518
2026-04-09 09:27:40,MDA332,8000,220.0,22.877771,120.011139
2026-04-09 09:27:40,HVN435,32000,439.5,22.882599,120.166709
2026-04-09 09:27:42,CAL791,34000,447.7,23.354373,119.239299
2026-04-09 09:27:42,MDA302,14000,254.9,23.316433,119.591726
2026-04-09 09:27:42,CPA564,31250,482.9,23.38298,119.6518
2026-04-09 09:27:42,MDA332,8000,220.0,22.877771,120.011139
2026-04-09 09:27:42,HVN435,32000,439.5,22.87793,120.16601
2026-04-09 09:27:44,CAL791,34000,447.7,23.354373,119.239299
2026-04-09 09:27:44,MDA302,14000,254.9,23.314525,119.593048
2026-04-09 09:27:44,CPA564,31250,482.9,23.38298,119.6518
2026-04-09 09:27:44,MDA332,8000,220.0,22.877771,120.011139
2026-04-09 09:27:44,HVN435,32000,439.5,22.874094,120.165405
2026-04-09 09:27:46,CAL791,34000,447.7,23.354373,119.239299
2026-04-09 09:27:46,MDA302,14000,254.9,23.311661,119.595021
2026-04-09 09:27:46,CPA564,31250,482.9,23.38298,119.6518
2026-04-09 09:27:46,MDA332,8000,220.0,22.877771,120.011139
2026-04-09 09:27:46,HVN435,32000,439.5,22.871704,120.165061
2026-04-09 09:27:48,CAL791,34000,447.7,23.354373,119.239299
2026-04-09 09:27:48,MDA302,14000,254.9,23.309784,119.596319
2026-04-09 09:27:48,CPA564,31250,482.9,23.38298,119.6518
2026-04-09 09:27:48,MDA332,8000,220.0,22.877771,120.011139
2026-04-09 09:27:48,HVN435,32000,439.4,22.867856,120.164439
2026-04-09 09:27:50,CAL791,34000,447.7,23.354373,119.239299
2026-04-09 09:27:50,MDA302,14000,254.9,23.30777,119.597717
2026-04-09 09:27:50,CPA564,31250,482.9,23.38298,119.6518
2026-04-09 09:27:50,MDA332,8000,220.0,22.877771,120.011139
2026-04-09 09:27:50,HVN435,32000,439.4,22.863831,120.163813
2026-04-09 09:27:52,CAL791,34000,447.7,23.354373,119.239299
2026-04-09 09:27:52,MDA302,14000,254.9,23.306936,119.598287
2026-04-09 09:27:52,CPA564,31250,482.9,23.38298,119.6518
2026-04-09 09:27:52,MDA332,8000,220.0,22.877771,120.011139
2026-04-09 09:27:52,HVN435,32000,439.4,22.857971,120.162914
2026-04-09 09:27:54,CAL791,34000,447.7,23.354373,119.239299
2026-04-09 09:27:54,MDA302,14000,254.9,23.303787,119.600464
2026-04-09 09:27:54,CPA564,31250,482.9,23.38298,119.6518
2026-04-09 09:27:54,MDA332,8000,220.0,22.877771,120.011139
2026-04-09 09:27:54,HVN435,32000,439.4,22.855752,120.162557
2026-04-09 09:27:56,CAL791,34000,447.7,23.354373,119.239299
2026-04-09 09:27:56,MDA302,14000,254.9,23.30284,119.601084
2026-04-09 09:27:56,CPA564,31250,482.9,23.38298,119.6518
2026-04-09 09:27:56,MDA332,8000,220.0,22.877771,120.011139
2026-04-09 09:27:56,HVN435,32000,439.4,22.849731,120.161616
2026-04-09 09:27:58,CAL791,34000,447.7,23.354373,119.239299
2026-04-09 09:27:58,MDA302,14000,254.9,23.300838,119.602458
2026-04-09 09:27:58,MDA332,8000,220.0,22.877771,120.011139
2026-04-09 09:27:58,HVN435,32000,439.4,22.845883,120.161031
2026-04-09 09:28:00,CAL791,34000,447.7,23.354373,119.239299
2026-04-09 09:28:00,MDA302,14000,254.9,23.297882,119.604509
2026-04-09 09:28:00,MDA332,8000,220.0,22.877771,120.011139
2026-04-09 09:28:00,HVN435,32000,439.4,22.841858,120.160417
2026-04-09 09:28:02,MDA302,14000,254.9,23.295776,119.605957
2026-04-09 09:28:02,MDA332,8000,220.0,22.877771,120.011139
2026-04-09 09:28:02,HVN435,32000,439.4,22.83783,120.15981
2026-04-09 09:28:04,MDA302,14000,254.9,23.293808,119.607305
2026-04-09 09:28:04,MDA332,8000,220.0,22.877771,120.011139
2026-04-09 09:28:04,HVN435,32000,439.5,22.833826,120.1592
2026-04-09 09:28:06,MDA302,14000,254.9,23.291854,119.608663
2026-04-09 09:28:06,MDA332,8000,220.0,22.877771,120.011139
2026-04-09 09:28:06,HVN435,32000,439.5,22.831592,120.158844
2026-04-09 09:28:08,MDA302,14000,254.9,23.289917,119.610002
2026-04-09 09:28:08,MDA332,8000,220.0,22.877771,120.011139
2026-04-09 09:28:08,HVN435,32000,439.5,22.825562,120.15787
2026-04-09 09:28:10,MDA302,14000,254.9,23.287903,119.6114
2026-04-09 09:28:10,MDA332,8000,220.0,22.877771,120.011139
2026-04-09 09:28:10,HVN435,32000,439.5,22.825562,120.15787
2026-04-09 09:28:12,MDA302,14000,254.9,23.285941,119.612732
2026-04-09 09:28:12,MDA332,8000,220.0,22.877771,120.011139
2026-04-09 09:28:12,HVN435,32000,439.5,22.825562,120.15787
2026-04-09 09:28:14,MDA302,14000,254.9,23.28392,119.614147
2026-04-09 09:28:14,MDA332,8000,220.0,22.877771,120.011139
2026-04-09 09:28:14,HVN435,32000,439.5,22.825562,120.15787
2026-04-09 09:28:16,MDA302,14000,254.9,23.28392,119.614147
2026-04-09 09:28:16,MDA332,8000,220.0,22.877771,120.011139
2026-04-09 09:28:16,HVN435,32000,439.5,22.811621,120.155741
2026-04-09 09:28:18,MDA302,14000,254.9,23.280121,119.616744
2026-04-09 09:28:18,MDA332,8000,220.0,22.877771,120.011139
2026-04-09 09:28:18,HVN435,32000,439.5,22.811621,120.155741
2026-04-09 09:28:20,MDA302,14000,254.9,23.278107,119.618092
2026-04-09 09:28:20,HVN435,32000,439.5,22.811621,120.155741
2026-04-09 09:28:22,MDA302,14000,254.9,23.276072,119.619497
2026-04-09 09:28:22,HVN435,32000,439.5,22.811621,120.155741
2026-04-09 09:28:24,MDA302,14000,254.9,23.276072,119.619497
2026-04-09 09:28:24,HVN435,32000,439.5,22.811621,120.155741
2026-04-09 09:28:26,MDA302,14000,254.9,23.272115,119.622243
2026-04-09 09:28:26,HVN435,32000,439.5,22.791092,120.152527
2026-04-09 09:28:28,MDA302,14000,254.9,23.271057,119.622986
2026-04-09 09:28:28,HVN435,32000,439.5,22.787041,120.151876
2026-04-09 09:28:30,MDA302,14000,254.9,23.268082,119.625033
2026-04-09 09:28:30,HVN435,31975,439.5,22.783218,120.151278
2026-04-09 09:28:32,MDA302,14000,254.9,23.268082,119.625033
2026-04-09 09:28:32,HVN435,31975,439.5,22.779007,120.150629
2026-04-09 09:28:34,MDA302,14000,254.9,23.263922,119.627889
2026-04-09 09:28:34,HVN435,31975,439.5,22.77475,120.14998
2026-04-09 09:28:36,MDA302,14000,254.9,23.261902,119.629328
2026-04-09 09:28:36,HVN435,31975,439.5,22.770934,120.149384
2026-04-09 09:28:38,MDA302,14000,254.9,23.260943,119.629974
2026-04-09 09:28:38,HVN435,31975,439.5,22.770934,120.149384
2026-04-09 09:28:40,MDA302,14000,254.9,23.258881,119.631375
2026-04-09 09:28:40,HVN435,31975,439.4,22.761624,120.147959
2026-04-09 09:28:42,MDA302,14000,254.4,23.256055,119.633331
2026-04-09 09:28:42,HVN435,31975,439.4,22.757401,120.147283
2026-04-09 09:28:44,MDA302,14000,254.4,23.256055,119.633331
2026-04-09 09:28:44,HVN435,31975,439.4,22.757401,120.147283
2026-04-09 09:28:46,MDA302,14000,254.4,23.252106,119.63602
2026-04-09 09:28:46,HVN435,31975,439.4,22.752965,120.146586
2026-04-09 09:28:48,MDA302,14000,254.4,23.25005,119.637451
2026-04-09 09:28:48,HVN435,31975,439.4,22.752965,120.146586
2026-04-09 09:28:50,MDA302,14000,254.4,23.249072,119.638112
2026-04-09 09:28:50,HVN435,31975,439.4,22.752965,120.146586
2026-04-09 09:28:52,MDA302,14000,254.4,23.246017,119.640214
2026-04-09 09:28:52,HVN435,31975,439.4,22.73822,120.144337
2026-04-09 09:28:54,MDA302,14000,254.4,23.245069,119.640859
2026-04-09 09:28:54,HVN435,31975,439.4,22.736023,120.143987
2026-04-09 09:28:56,MDA302,14000,254.4,23.242089,119.642893
2026-04-09 09:28:56,HVN435,31975,439.4,22.730392,120.143139
2026-04-09 09:28:58,MDA302,14000,254.9,23.240087,119.644267
2026-04-09 09:28:58,HVN435,31975,439.4,22.728149,120.142789
2026-04-09 09:29:00,MDA302,14000,254.9,23.238132,119.64564
2026-04-09 09:29:00,HVN435,31975,439.4,22.728149,120.142789
2026-04-09 09:29:02,MDA302,14000,254.9,23.237108,119.646352
2026-04-09 09:29:02,HVN435,31975,439.4,22.728149,120.142789
2026-04-09 09:29:04,HGB308,39000,484.7,22.990986,119.258321
2026-04-09 09:29:04,MDA302,14000,254.9,23.233943,119.648539
2026-04-09 09:29:04,HVN435,31975,439.4,22.716248,120.140991
2026-04-09 09:29:06,HGB308,39000,484.7,22.993407,119.262695
2026-04-09 09:29:06,MDA302,14000,254.4,23.233943,119.648539
2026-04-09 09:29:06,HVN435,31975,439.4,22.712232,120.140381
2026-04-09 09:29:08,HGB308,39000,484.7,22.995735,119.266815
2026-04-09 09:29:08,MDA302,14000,254.4,23.231003,119.650552
2026-04-09 09:29:08,HVN435,31975,439.4,22.704529,120.139193
2026-04-09 09:29:10,HGB308,39000,484.7,22.995735,119.266815
2026-04-09 09:29:10,MDA302,14000,254.4,23.231003,119.650552
2026-04-09 09:29:10,HVN435,31975,439.4,22.702735,120.138906
2026-04-09 09:29:12,HGB308,39000,484.7,23.001434,119.276867
2026-04-09 09:29:12,MDA302,14000,253.6,23.231003,119.650552
2026-04-09 09:29:12,HVN435,31975,439.4,22.702735,120.138906
2026-04-09 09:29:14,HGB308,39000,484.7,23.003695,119.280955
2026-04-09 09:29:14,MDA302,14000,253.6,23.224865,119.654744
2026-04-09 09:29:14,UIA8692,6000,217.1,23.353721,119.814911
2026-04-09 09:29:14,HVN435,31975,439.4,22.702735,120.138906
2026-04-09 09:29:16,HGB308,39000,484.7,23.00593,119.284871
2026-04-09 09:29:16,MDA302,14000,253.6,23.224865,119.654744
2026-04-09 09:29:16,UIA8692,6000,217.1,23.353721,119.814911
2026-04-09 09:29:16,HVN435,31975,439.4,22.702735,120.138906
2026-04-09 09:29:18,HGB308,39000,484.7,23.007094,119.286957
2026-04-09 09:29:18,MDA302,14000,253.6,23.220908,119.657491
2026-04-09 09:29:18,UIA8692,6000,217.1,23.353721,119.814911
2026-04-09 09:29:18,HVN435,31975,439.4,22.687373,120.136566
2026-04-09 09:29:20,HGB308,39000,484.7,23.009421,119.291077
2026-04-09 09:29:20,MDA302,14000,253.6,23.217957,119.65949
2026-04-09 09:29:20,UIA8692,6000,217.1,23.353721,119.814911
2026-04-09 09:29:20,HVN435,31975,439.4,22.687373,120.136566
2026-04-09 09:29:22,HGB308,39000,484.7,23.011982,119.295654
2026-04-09 09:29:22,MDA302,14000,253.6,23.217044,119.660136
2026-04-09 09:29:22,UIA8692,6000,217.1,23.353721,119.814911
2026-04-09 09:29:22,HVN435,31975,439.4,22.687373,120.136566
2026-04-09 09:29:24,HGB308,39000,484.7,23.015396,119.301786
2026-04-09 09:29:24,MDA302,14000,253.6,23.217044,119.660136
2026-04-09 09:29:24,UIA8692,6000,217.1,23.353721,119.814911
2026-04-09 09:29:24,HVN435,31975,439.4,22.687373,120.136566
2026-04-09 09:29:26,HGB308,39000,484.7,23.017502,119.305531
2026-04-09 09:29:26,MDA302,14000,253.6,23.217044,119.660136
2026-04-09 09:29:26,UIA8692,6000,217.1,23.353721,119.814911
2026-04-09 09:29:26,HVN435,31975,439.4,22.687373,120.136566
2026-04-09 09:29:28,HGB308,39000,484.7,23.019836,119.309676
2026-04-09 09:29:28,MDA302,14000,253.6,23.217044,119.660136
